20181206225610,1,32,1,2,3352,2977,4.09,0.00
20181206225636,1,32,1,2,3348,2971,4.09,0.00
20181206225703,1,32,1,2,3353,2976,4.09,-0.01
20181206225729,1,32,1,2,3351,2976,4.09,0.00
20181206225756,1,32,1,2,3351,2973,4.09,0.00
20181206225822,1,32,1,2,3350,2973,4.09,0.00
20181206225849,1,32,1,2,3348,2976,4.09,-0.01
20181206225915,1,32,1,2,3350,2976,4.09,-0.09
20181206225941,1,32,1,2,3347,2977,4.09,0.00
20181206230008,1,32,1,2,3350,2975,4.09,0.00
20181206230034,1,32,1,2,3349,2976,4.09,-0.09
20181206230101,1,32,1,2,3351,2976,4.09,0.00
20181206230127,1,32,1,2,3354,2975,4.09,-0.01
20181206230154,1,32,1,2,3349,2977,4.09,0.00
20181206230220,1,32,1,2,3355,2977,4.09,0.00
20181206230247,1,32,1,2,3351,2972,4.09,0.00
20181206230313,1,32,1,2,3354,2976,4.09,0.00
20181206230340,1,32,1,2,3346,2973,4.09,0.00
20181206230406,1,32,1,2,3353,2974,4.09,0.00
20181206230433,1,32,1,2,3354,2974,4.09,0.00
20181206230459,1,32,1,2,3351,2975,4.10,0.00
20181206230526,1,32,1,2,3350,2974,4.09,0.00
20181206230552,1,32,1,2,3351,2976,4.09,-0.09
20181206230619,1,32,1,2,3351,2979,4.09,0.00
20181206230645,1,32,1,2,3356,2975,4.10,0.00
20181206230712,1,32,1,2,3353,2980,4.09,0.00
20181206230738,1,32,1,2,3350,2980,4.09,0.00
20181206230804,1,32,1,2,3348,2978,4.09,0.00
20181206230831,1,32,1,2,3354,2977,4.09,0.00
20181206230857,1,32,1,2,3350,2979,4.09,-0.01
20181206230924,1,32,1,2,3353,2979,4.09,0.00
20181206230950,1,32,1,2,3348,2977,4.09,0.00
20181206231017,1,32,1,2,3346,2974,4.10,0.00
20181206231043,1,32,1,2,3350,2979,4.09,0.00
20181206231110,1,32,1,2,3352,2980,4.09,0.00
20181206231136,1,32,1,2,3353,2979,4.10,0.00
20181206231203,1,32,1,2,3351,2981,4.10,0.00
20181206231229,1,32,1,2,3352,2980,4.09,0.00
20181206231256,1,32,1,2,3348,2979,4.09,0.00
20181206231322,1,32,1,2,3354,2979,4.09,0.00
20181206231349,1,32,1,2,3352,2980,4.10,-0.09
20181206231415,1,32,1,2,3349,2982,4.10,0.00
20181206231442,1,32,1,2,3353,2982,4.09,0.00
20181206231508,1,32,1,2,3352,2981,4.09,-0.01
20181206231534,1,32,1,2,3351,2983,4.10,0.00
20181206231601,1,32,1,2,3351,2980,4.10,0.00
20181206231627,1,32,1,2,3354,2983,4.09,-0.01
20181206231654,1,32,1,2,3352,2977,4.09,-0.01
20181206231720,1,32,1,2,3358,2983,4.10,0.00
20181206231747,1,32,1,2,3357,2984,4.09,0.00
20181206231813,1,32,1,2,3360,2982,4.09,0.00
20181206231840,1,32,1,2,3354,2982,4.09,-0.10
20181206231906,1,32,1,2,3352,2980,4.09,-0.01
20181206231933,1,32,1,2,3351,2981,4.09,0.00
20181206231959,1,32,1,2,3354,2980,4.09,0.00
20181206232026,1,32,1,2,3355,2983,4.09,-0.01
20181206232052,1,32,1,2,3353,2981,4.10,-0.09
20181206232119,1,32,1,2,3354,2982,4.09,0.00
20181206232145,1,32,1,2,3356,2983,4.09,0.00
20181206232212,1,32,1,2,3351,2983,4.10,0.00
20181206232238,1,32,1,2,3351,2985,4.09,0.00
20181206232305,1,32,1,2,3354,2985,4.09,0.00
20181206232331,1,32,1,2,3354,2987,4.10,-0.01
20181206232357,1,32,1,2,3351,2984,4.09,-0.01
20181206232424,1,32,1,2,3348,2986,4.09,0.00
20181206232450,1,32,1,2,3349,2982,4.09,-0.09
20181206232517,1,32,1,2,3352,2984,4.09,-0.01
20181206232543,1,32,1,2,3350,2984,4.09,-0.09
20181206232610,1,32,1,2,3351,2986,4.09,-0.09
20181206232636,1,32,1,2,3352,2985,4.09,0.00
20181206232703,1,32,1,2,3351,2984,4.09,0.00
20181206232729,1,32,1,2,3354,2988,4.09,-0.09
20181206232756,1,32,1,2,3353,2984,4.09,0.00
20181206232822,1,32,1,2,3349,2987,4.09,0.00
20181206232849,1,32,1,2,3353,2983,4.09,0.00
20181206232915,1,32,1,2,3358,2988,4.09,0.00
20181206232942,1,32,1,2,3361,2987,4.09,-0.01
20181206233008,1,32,1,2,3347,2989,4.09,0.00
20181206233035,1,32,1,2,3351,2990,4.09,0.00
20181206233101,1,32,1,2,3352,2985,4.09,-0.09
20181206233128,1,32,1,2,3350,2988,4.09,-0.01
20181206233154,1,32,1,2,3354,2986,4.09,0.00
20181206233221,1,32,1,2,3354,2986,4.09,0.00
20181206233247,1,32,1,2,3357,2990,4.09,-0.01
20181206233314,1,32,1,2,3354,2991,4.09,0.00
20181206233340,1,32,1,2,3353,2988,4.09,0.00
20181206233406,1,32,1,2,3357,2988,4.09,0.00
20181206233433,1,32,1,2,3348,2989,4.09,0.00
20181206233459,1,32,1,2,3351,2988,4.09,-0.09
20181206233526,1,32,1,2,3355,2986,4.09,0.00
20181206233552,1,32,1,2,3351,2988,4.09,0.00
20181206233619,1,32,1,2,3350,2986,4.09,0.00
20181206233645,1,32,1,2,3349,2999,4.07,97.05
20181206233712,1,32,1,2,3350,2998,4.07,96.65
20181206233738,1,32,1,2,3349,2997,4.06,96.56
20181206233805,1,32,1,2,3345,2998,4.07,96.55
20181206233831,1,32,1,2,3347,2997,4.06,96.56
20181206233858,1,32,1,2,3341,2998,4.06,96.46
20181206233924,1,32,1,2,3345,2995,4.06,96.45
20181206233951,1,32,1,2,3342,2996,4.06,96.45
20181206234017,1,32,1,2,3347,2997,4.06,96.35
20181206234044,1,32,1,2,3350,2996,4.06,96.24
20181206234110,1,32,1,2,3346,2997,4.06,96.25
20181206234137,1,32,1,2,3344,2994,4.06,96.25
20181206234203,1,32,1,2,3341,2995,4.06,96.35
20181206234229,1,32,1,2,3344,2996,4.06,96.15
20181206234256,1,32,1,2,3343,2995,4.06,96.25
20181206234322,1,32,1,2,3344,2998,4.06,96.15
20181206234349,1,32,1,2,3347,2999,4.06,95.98
20181206234415,1,32,1,2,3343,2996,4.06,96.15
20181206234442,1,32,1,2,3347,2995,4.06,96.02
20181206234508,1,32,1,2,3340,2996,4.06,96.25
20181206234535,1,32,1,2,3348,2997,4.05,95.95
20181206234601,1,32,1,2,3344,2998,4.05,95.90
20181206234628,1,32,1,2,3344,2996,4.05,96.25
20181206234654,1,32,1,2,3344,2994,4.05,96.21
20181206234721,1,32,1,2,3344,2991,4.05,95.89
20181206234747,1,32,1,2,3347,2972,4.05,97.74
20181206234814,1,32,1,2,3351,2975,4.08,0.00
20181207001243,1,29,1,2,3294,3021,4.08,0.01
20181207001309,1,29,1,2,3303,3019,4.08,0.00
20181207001336,1,29,1,2,3300,3019,4.08,0.00
20181207001402,1,29,1,2,3301,3019,4.08,0.00
