20181206225610,3,32,1,2,3352,2977,4.09,0.0
20181206225636,2,32,1,2,3348,2971,4.09,0.0
20181206225703,8,32,1,2,3353,2976,4.09,-0.01
20181206225729,1,32,1,2,3351,2976,4.09,0.0
20181206225756,3,32,1,2,3351,2973,4.09,0.0
20181206225822,2,32,1,2,3350,2973,4.09,0.0
20181206225849,8,32,1,2,3348,2976,4.09,-0.01
20181206225915,3,32,1,2,3350,2976,4.09,-0.09
20181206225941,5,32,1,2,3347,2977,4.09,0.0
20181206230008,6,32,1,2,3350,2975,4.09,0.0
20181206230034,7,32,1,2,3349,2976,4.09,-0.09
20181206230101,8,32,1,2,3351,2976,4.09,0.0
20181206230127,3,32,1,2,3354,2975,4.09,-0.01
20181206230154,7,32,1,2,3349,2977,4.09,0.0
20181206230220,5,32,1,2,3355,2977,4.09,0.0
20181206230247,1,32,1,2,3351,2972,4.09,0.0
20181206230313,1,32,1,2,3354,2976,4.09,0.0
20181206230340,7,32,1,2,3346,2973,4.09,0.0
20181206230406,2,32,1,2,3353,2974,4.09,0.0
20181206230433,7,32,1,2,3354,2974,4.09,0.0
20181206230459,4,32,1,2,3351,2975,4.1,0.0
20181206230526,4,32,1,2,3350,2974,4.09,0.0
20181206230552,6,32,1,2,3351,2976,4.09,-0.09
20181206230619,7,32,1,2,3351,2979,4.09,0.0
20181206230645,4,32,1,2,3356,2975,4.1,0.0
20181206230712,1,32,1,2,3353,2980,4.09,0.0
20181206230738,4,32,1,2,3350,2980,4.09,0.0
20181206230804,3,32,1,2,3348,2978,4.09,0.0
20181206230831,1,32,1,2,3354,2977,4.09,0.0
20181206230857,5,32,1,2,3350,2979,4.09,-0.01
20181206230924,6,32,1,2,3353,2979,4.09,0.0
20181206230950,4,32,1,2,3348,2977,4.09,0.0
20181206231017,4,32,1,2,3346,2974,4.1,0.0
20181206231043,4,32,1,2,3350,2979,4.09,0.0
20181206231110,1,32,1,2,3352,2980,4.09,0.0
20181206231136,1,32,1,2,3353,2979,4.1,0.0
20181206231203,9,32,1,2,3351,2981,4.1,0.0
20181206231229,6,32,1,2,3352,2980,4.09,0.0
20181206231256,8,32,1,2,3348,2979,4.09,0.0
20181206231322,7,32,1,2,3354,2979,4.09,0.0
20181206231349,9,32,1,2,3352,2980,4.1,-0.09
20181206231415,3,32,1,2,3349,2982,4.1,0.0
20181206231442,3,32,1,2,3353,2982,4.09,0.0
20181206231508,3,32,1,2,3352,2981,4.09,-0.01
20181206231534,3,32,1,2,3351,2983,4.1,0.0
20181206231601,6,32,1,2,3351,2980,4.1,0.0
20181206231627,5,32,1,2,3354,2983,4.09,-0.01
20181206231654,8,32,1,2,3352,2977,4.09,-0.01
20181206231720,1,32,1,2,3358,2983,4.1,0.0
20181206231747,4,32,1,2,3357,2984,4.09,0.0
20181206231813,4,32,1,2,3360,2982,4.09,0.0
20181206231840,3,32,1,2,3354,2982,4.09,-0.1
20181206231906,6,32,1,2,3352,2980,4.09,-0.01
20181206231933,2,32,1,2,3351,2981,4.09,0.0
20181206231959,6,32,1,2,3354,2980,4.09,0.0
20181206232026,5,32,1,2,3355,2983,4.09,-0.01
20181206232052,1,32,1,2,3353,2981,4.1,-0.09
20181206232119,9,32,1,2,3354,2982,4.09,0.0
20181206232145,8,32,1,2,3356,2983,4.09,0.0
20181206232212,4,32,1,2,3351,2983,4.1,0.0
20181206232238,8,32,1,2,3351,2985,4.09,0.0
20181206232305,1,32,1,2,3354,2985,4.09,0.0
20181206232331,6,32,1,2,3354,2987,4.1,-0.01
20181206232357,8,32,1,2,3351,2984,4.09,-0.01
20181206232424,6,32,1,2,3348,2986,4.09,0.0
20181206232450,4,32,1,2,3349,2982,4.09,-0.09
20181206232517,2,32,1,2,3352,2984,4.09,-0.01
20181206232543,4,32,1,2,3350,2984,4.09,-0.09
20181206232610,2,32,1,2,3351,2986,4.09,-0.09
20181206232636,9,32,1,2,3352,2985,4.09,0.0
20181206232703,9,32,1,2,3351,2984,4.09,0.0
20181206232729,2,32,1,2,3354,2988,4.09,-0.09
20181206232756,2,32,1,2,3353,2984,4.09,0.0
20181206232822,3,32,1,2,3349,2987,4.09,0.0
20181206232849,9,32,1,2,3353,2983,4.09,0.0
20181206232915,2,32,1,2,3358,2988,4.09,0.0
20181206232942,7,32,1,2,3361,2987,4.09,-0.01
20181206233008,9,32,1,2,3347,2989,4.09,0.0
20181206233035,3,32,1,2,3351,2990,4.09,0.0
20181206233101,8,32,1,2,3352,2985,4.09,-0.09
20181206233128,2,32,1,2,3350,2988,4.09,-0.01
20181206233154,4,32,1,2,3354,2986,4.09,0.0
20181206233221,5,32,1,2,3354,2986,4.09,0.0
20181206233247,9,32,1,2,3357,2990,4.09,-0.01
20181206233314,6,32,1,2,3354,2991,4.09,0.0
20181206233340,7,32,1,2,3353,2988,4.09,0.0
